go_name,go_id,rel_type,parent_terms
positive regulation of ethylene biosynthetic process,GO:0010365,IS_A,GO:1900913|GO:0031337|GO:0010364|GO:0031328
negative regulation of ethylene biosynthetic process,GO:0010366,IS_A,GO:0031327|GO:1900912|GO:0010364|GO:0031336
2,GO:0051166,IS_A,GO:1901616|GO:0051165|GO:0019439|GO:0072526
protein insertion into mitochondrial membrane,GO:0051204,IS_A,GO:0051205|GO:0090151|GO:0006886|GO:0006839
negative regulation of release of sequestered calcium ion into cytosol,GO:0051280,IS_A,GO:0051284|GO:0010523|GO:1903170|GO:0051279
establishment of spindle localization,GO:0051293,IS_A,GO:0000226|GO:0051653|GO:0051656|GO:0051649
peptide cross-linking via 3-(2-methylthio)ethyl-6-(4-hydroxybenzylidene)-5-iminopiperazin-2-one,GO:0051357,IS_A,GO:0018149|GO:0018298|GO:0018206|GO:0018212
peptide cross-linking via 2-imino-glutamic acid 5-imidazolinone glycine,GO:0051358,IS_A,GO:0018201|GO:0018200|GO:0018298|GO:0018149
peptide cross-linking via 2-imino-methionine 5-imidazolinone glycine,GO:0051359,IS_A,GO:0018298|GO:0018201|GO:0018206|GO:0018149
negative regulation of nerve growth factor receptor activity,GO:0051395,IS_A,GO:2000272|GO:0009968|GO:0051394|GO:0090288
response to corticosterone,GO:0051412,IS_A,GO:0097305|GO:1901654|GO:0051384|GO:0051385
mannosylglycerate biosynthetic process,GO:0051479,IS_A,GO:0051478|GO:0034637|GO:0016138|GO:0016053
leucoanthocyanidin metabolic process,GO:0051556,IS_A,GO:0009812|GO:0009698|GO:0046483|GO:1901615
response to folic acid,GO:0051593,IS_A,GO:0033273|GO:0014070|GO:0010243|GO:1901700
positive regulation of focal adhesion assembly,GO:0051894,IS_A,GO:1901890|GO:0051893|GO:0001954|GO:0150117
negative regulation of focal adhesion assembly,GO:0051895,IS_A,GO:0051893|GO:0001953|GO:0150118|GO:1901889
negative regulation of fibrinolysis,GO:0051918,IS_A,GO:0032103|GO:0051917|GO:0048519|GO:0030194
methotrexate transport,GO:0051958,IS_A,GO:0042886|GO:0015849|GO:0006835|GO:0015893
negative regulation of synapse assembly,GO:0051964,IS_A,GO:1905809|GO:0051963|GO:0051961|GO:1901889
negative regulation of transmission of nerve impulse,GO:0051970,IS_A,GO:0010648|GO:0023057|GO:0031645|GO:0051969
positive regulation of transmission of nerve impulse,GO:0051971,IS_A,GO:0031646|GO:0023056|GO:0051969|GO:0010647
negative regulation by symbiont of host peptidase activity,GO:0052054,IS_A,GO:0044068|GO:0052053|GO:0052149|GO:0052180
positive regulation by symbiont of host salicylic acid-mediated defense response,GO:0052074,IS_A,GO:0052089|GO:0044416|GO:0009967|GO:1901672
modulation by symbiont of host salicylic acid-mediated defense response,GO:0052089,IS_A,GO:0010112|GO:0044068|GO:0052031|GO:2000031
positive regulation of phytoalexin biosynthetic process,GO:0052322,IS_A,GO:0052319|GO:0031328|GO:1900378|GO:0052320
negative regulation of phytoalexin biosynthetic process,GO:0052323,IS_A,GO:0031327|GO:1900377|GO:0052321|GO:0052319
catabolism by organism of cell wall cellulose in other organism involved in symbiotic interaction,GO:0052340,IS_A,GO:0052354|GO:0030245|GO:0052409|GO:0044347
metabolism by organism of cell wall cellulose in other organism involved in symbiotic interaction,GO:0052409,IS_A,GO:0052541|GO:0044043|GO:0044037|GO:0052407
ergothioneine biosynthetic process,GO:0052699,IS_A,GO:0052698|GO:0052703|GO:0000097|GO:0006578
ergothioneine catabolic process,GO:0052700,IS_A,GO:0000098|GO:0006579|GO:0052698|GO:0052702
Wnt signaling pathway,GO:0060069,IS_A,GO:0010564|GO:0035567|GO:0070507|GO:0060341
positive regulation of phagocytosis,GO:0060100,IS_A,GO:0050766|GO:0060099|GO:0045807|GO:1905155
negative regulation of phagocytosis,GO:0060101,IS_A,GO:0060099|GO:1905154|GO:0045806|GO:0050765
regulation of hemocyte proliferation,GO:0035206,IS_A,GO:0042127|GO:0002682|GO:0051239|GO:0050793
cellular response to nitrogen dioxide,GO:0035714,IS_A,GO:0071241|GO:1901699|GO:0035713|GO:1901701
response to trichostatin A,GO:0035983,IS_A,GO:1901700|GO:0010243|GO:0046677|GO:0014070
7,GO:0035998,IS_A,GO:0090407|GO:0051066|GO:0042559|GO:0006796
curcumin metabolic process,GO:0036039,IS_A,GO:0018904|GO:0120254|GO:0042180|GO:0018958
Kdo2-lipid A metabolic process,GO:0036103,IS_A,GO:0006664|GO:0006644|GO:1901269|GO:0043648
4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process,GO:0036108,IS_A,GO:0036107|GO:0016114|GO:0008654|GO:0009247
asperthecin catabolic process,GO:0036183,IS_A,GO:0090487|GO:0019336|GO:1901662|GO:0036182
asperthecin biosynthetic process,GO:0036184,IS_A,GO:0044550|GO:1901663|GO:0046189|GO:0036182
response to iloperidone,GO:0036287,IS_A,GO:0071867|GO:1901654|GO:0045472|GO:0014070
cellular response to sterol,GO:0036315,IS_A,GO:0071396|GO:0071407|GO:0036314|GO:1901701
calcitriol biosynthetic process from calciol,GO:0036378,IS_A,GO:0042368|GO:0044108|GO:0070640|GO:0046173
calcium import into the mitochondrion,GO:0036444,IS_A,GO:0060401|GO:0070509|GO:1990542|GO:0006851
histidine catabolic process to hydantoin-5-propionate,GO:0019560,IS_A,GO:0046483|GO:1901360|GO:0032787|GO:0006548
3-hydroxyphenylacetate catabolic process,GO:0019610,IS_A,GO:0019336|GO:0019609|GO:0072329|GO:0042178
4-toluenecarboxylate catabolic process,GO:0019612,IS_A,GO:0019439|GO:0019611|GO:0072329|GO:1901361
urea metabolic process,GO:0019627,IS_A,GO:0071941|GO:0044281|GO:1901564|GO:0043603
citrate catabolic process to diacetyl,GO:0019651,IS_A,GO:0072352|GO:0006101|GO:0042180|GO:0019662
glycolytic fermentation to propionate,GO:0019657,IS_A,GO:0019660|GO:0006105|GO:0042867|GO:0019541
glucose catabolic process to lactate via pyruvate,GO:0019661,IS_A,GO:0019659|GO:0019674|GO:0006734|GO:0019660
glyceraldehyde-3-phosphate metabolic process,GO:0019682,IS_A,GO:0019637|GO:1901135|GO:0006081|GO:0006796
glyceraldehyde-3-phosphate catabolic process,GO:0019683,IS_A,GO:0046434|GO:1901136|GO:0046185|GO:0019682
peptide cross-linking via 2-imino-glutaminyl-5-imidazolinone glycine,GO:0019729,IS_A,GO:0018298|GO:0018149|GO:0018199|GO:0018201
cyanogenic glycoside biosynthetic process,GO:0019756,IS_A,GO:0016138|GO:0044550|GO:0042341|GO:0080028
glucosinolate biosynthetic process,GO:0019761,IS_A,GO:0019758|GO:1901566|GO:0019760|GO:0016144
glucosinolate catabolic process,GO:0019762,IS_A,GO:1901565|GO:0016145|GO:0019760|GO:0019759
L-ascorbic acid biosynthetic process,GO:0019853,IS_A,GO:0042364|GO:0046394|GO:0019852|GO:0046364
L-ascorbic acid catabolic process,GO:0019854,IS_A,GO:0042365|GO:0046395|GO:0046365|GO:0019852
protein import into mitochondrial matrix,GO:0030150,IS_A,GO:0044743|GO:0065002|GO:0072655|GO:1990542
melatonin biosynthetic process,GO:0030187,IS_A,GO:0042435|GO:0042446|GO:0043604|GO:0030186
regulation of blood coagulation,GO:0030193,IS_A,GO:0050818|GO:0061041|GO:0032101|GO:1900046
positive regulation of blood coagulation,GO:0030194,IS_A,GO:0050820|GO:1900048|GO:0090303|GO:0030193
negative regulation of blood coagulation,GO:0030195,IS_A,GO:0061045|GO:0050819|GO:0030193|GO:1900047
myofibril assembly,GO:0030239,IS_A,GO:0097435|GO:0070925|GO:0031032|GO:0010927
nicotianamine metabolic process,GO:0030417,IS_A,GO:0072350|GO:0046483|GO:0006576|GO:1901360
ascospore wall assembly,GO:0030476,IS_A,GO:0071940|GO:0003006|GO:0042244|GO:1903046
negative regulation of axon extension,GO:0030517,IS_A,GO:0050771|GO:0048640|GO:0030308|GO:0030516
positive regulation of trehalose catabolic process,GO:1901319,IS_A,GO:0090062|GO:0031331|GO:0043471|GO:0010676
funalenone catabolic process,GO:1901365,IS_A,GO:0019336|GO:0042182|GO:0120256|GO:1901364
funalenone biosynthetic process,GO:1901366,IS_A,GO:0046189|GO:0120255|GO:1901364|GO:0042181
cyclic 2,GO:1901369,IS_A,GO:0090407|GO:1901137|GO:0072330|GO:0006796
negative regulation of ent-pimara-8(14),GO:1901543,IS_A,GO:0051055|GO:0045827|GO:0031327|GO:1901542
positive regulation of ent-pimara-8(14),GO:1901544,IS_A,GO:1901542|GO:0046889|GO:0045828|GO:0031328
olivetolic acid biosynthetic process,GO:1901697,IS_A,GO:0046189|GO:0042537|GO:0030639|GO:0072330
negative regulation of urea catabolic process,GO:1901713,IS_A,GO:1903315|GO:0034254|GO:0034252|GO:0062014
positive regulation of urea catabolic process,GO:1901714,IS_A,GO:0034253|GO:0062013|GO:0034254|GO:1903316
monensin A metabolic process,GO:1901728,IS_A,GO:0046483|GO:0006066|GO:1901360|GO:0006082
leukotriene D4 metabolic process,GO:1901748,IS_A,GO:0006518|GO:0006790|GO:1901568|GO:0006691
beta-L-Ara4N-lipid A biosynthetic process,GO:1901760,IS_A,GO:1901271|GO:0009247|GO:1901759|GO:0008654
mitomycin C metabolic process,GO:1901775,IS_A,GO:1901360|GO:0046483|GO:1901661|GO:1901564
pentalenolactone metabolic process,GO:1901778,IS_A,GO:0006714|GO:0032787|GO:1901334|GO:0097176
p-cumate catabolic process,GO:1901782,IS_A,GO:1901781|GO:0072329|GO:1901361|GO:0019439
p-cumate biosynthetic process,GO:1901783,IS_A,GO:0072330|GO:1901362|GO:1901781|GO:0019438
1,GO:1901801,IS_A,GO:0097176|GO:0005996|GO:0042180|GO:0019751
nicotinate metabolic process,GO:1901847,IS_A,GO:0009820|GO:0032787|GO:0072524|GO:0006725
7,GO:1901851,IS_A,GO:1901850|GO:1901565|GO:1901361|GO:0046700
7,GO:1901852,IS_A,GO:0018130|GO:1901566|GO:1901850|GO:1901362
5,GO:1901854,IS_A,GO:0046434|GO:0072352|GO:0042560|GO:1901853
ecgonine methyl ester catabolic process,GO:1901868,IS_A,GO:1901361|GO:1901867|GO:0009822|GO:0046700
positive regulation of cell septum assembly,GO:1901893,IS_A,GO:0090068|GO:0051130|GO:1901891|GO:0044089
(-)-exo-alpha-bergamotene catabolic process,GO:1901939,IS_A,GO:0051763|GO:0120256|GO:1901938|GO:1901361
(-)-exo-alpha-bergamotene biosynthetic process,GO:1901940,IS_A,GO:1901938|GO:1900674|GO:1901362|GO:0051762
5alpha,GO:1901948,IS_A,GO:1901361|GO:0009395|GO:1901947|GO:0016103
5alpha,GO:1901949,IS_A,GO:1901947|GO:1901362|GO:0016102|GO:0008654
negative regulation of retrograde dense core granule transport,GO:1901955,IS_A,GO:1901609|GO:2001018|GO:1904810|GO:1901954
positive regulation of retrograde dense core granule transport,GO:1901956,IS_A,GO:2001019|GO:1904811|GO:1901610|GO:1901954
negative regulation of indoleacetic acid biosynthetic process via tryptophan,GO:1901997,IS_A,GO:0045763|GO:0090356|GO:0032353|GO:1901996
negative regulation of seed dormancy process,GO:1902039,IS_A,GO:2000033|GO:0051241|GO:2000242|GO:0051093
positive regulation of seed dormancy process,GO:1902040,IS_A,GO:2000033|GO:2000243|GO:0051094|GO:0051240
(25S)-Delta(4)-dafachronate metabolic process,GO:1902057,IS_A,GO:0042180|GO:0120254|GO:0019752|GO:0008202
D-valine catabolic process,GO:1902079,IS_A,GO:0019478|GO:0006574|GO:0009083|GO:1902114
positive regulation of flagellated sperm motility,GO:1902093,IS_A,GO:0003353|GO:2000243|GO:2000155|GO:1901317
negative regulation of metaphase/anaphase transition of meiotic cell cycle,GO:1902103,IS_A,GO:1901994|GO:1905133|GO:1902102|GO:1902100
positive regulation of metaphase/anaphase transition of meiotic cell cycle,GO:1902104,IS_A,GO:1905134|GO:1902101|GO:1901995|GO:1902102
(-)-lariciresinol catabolic process,GO:1902128,IS_A,GO:1902127|GO:0046700|GO:0046273|GO:0019336
(-)-lariciresinol biosynthetic process,GO:1902129,IS_A,GO:0046189|GO:0018130|GO:0009807|GO:1902127
(+)-secoisolariciresinol catabolic process,GO:1902134,IS_A,GO:0034313|GO:0019336|GO:1902133|GO:0046273
(+)-secoisolariciresinol biosynthetic process,GO:1902135,IS_A,GO:0046189|GO:0009807|GO:1902133|GO:0034312
(-)-secoisolariciresinol catabolic process,GO:1902137,IS_A,GO:0046273|GO:0034313|GO:1902136|GO:0019336
(-)-secoisolariciresinol biosynthetic process,GO:1902138,IS_A,GO:0009807|GO:0046189|GO:1902136|GO:0034312
negative regulation of defense response to oomycetes,GO:1902289,IS_A,GO:0002832|GO:0031348|GO:0032102|GO:1902288
positive regulation of defense response to oomycetes,GO:1902290,IS_A,GO:0031349|GO:0032103|GO:0002833|GO:1902288
negative regulation of methyl-branched fatty acid biosynthetic process,GO:1902323,IS_A,GO:0031327|GO:0051055|GO:1902322|GO:0062014
positive regulation of methyl-branched fatty acid biosynthetic process,GO:1902324,IS_A,GO:1902322|GO:0031328|GO:0062013|GO:0046889
cellular response to strigolactone,GO:1902348,IS_A,GO:1902347|GO:1901701|GO:0071407|GO:0071396
negative regulation of mRNA catabolic process,GO:1902373,IS_A,GO:1902369|GO:1903312|GO:0061013|GO:0010628
glycyrrhetinate metabolic process,GO:1902384,IS_A,GO:0042180|GO:1901615|GO:0019742|GO:0032787
negative regulation of male mating behavior,GO:1902436,IS_A,GO:0051241|GO:1902435|GO:2000242|GO:0048521
positive regulation of male mating behavior,GO:1902437,IS_A,GO:0051240|GO:1902435|GO:2000243|GO:0048520
negative regulation of tolerance induction,GO:0002644,IS_A,GO:0002683|GO:0002643|GO:0051093|GO:0051241
positive regulation of myeloid dendritic cell cytokine production,GO:0002735,IS_A,GO:0061081|GO:0002733|GO:0002888|GO:0002732
positive regulation of antimicrobial humoral response,GO:0002760,IS_A,GO:0032103|GO:0002922|GO:0002759|GO:0002833
negative regulation of antimicrobial peptide biosynthetic process,GO:0002806,IS_A,GO:0031327|GO:0034249|GO:0002805|GO:0002785
positive regulation of antimicrobial peptide biosynthetic process,GO:0002807,IS_A,GO:0031328|GO:0002225|GO:0034250|GO:0002805
negative regulation of T cell tolerance induction to tumor cell,GO:0002847,IS_A,GO:0002846|GO:0002850|GO:0002844|GO:0002841
positive regulation of T cell tolerance induction to tumor cell,GO:0002848,IS_A,GO:0002846|GO:0002845|GO:0002851|GO:0002842
negative regulation of peripheral T cell tolerance induction,GO:0002850,IS_A,GO:0002659|GO:0002665|GO:0002710|GO:0002849
positive regulation of peripheral T cell tolerance induction,GO:0002851,IS_A,GO:0002849|GO:0002660|GO:0002711|GO:0002666
negative regulation of type II hypersensitivity,GO:0002893,IS_A,GO:0002884|GO:0002887|GO:0002890|GO:0002892
positive regulation of type II hypersensitivity,GO:0002894,IS_A,GO:0002885|GO:0002888|GO:0002891|GO:0002892
negative regulation of central B cell deletion,GO:0002899,IS_A,GO:0002898|GO:0002868|GO:0002896|GO:0045578
positive regulation of central B cell deletion,GO:0002900,IS_A,GO:0002898|GO:0002869|GO:0045579|GO:0002897
negative regulation of peripheral B cell deletion,GO:0002909,IS_A,GO:0002713|GO:0002659|GO:0002908|GO:0002868
positive regulation of peripheral B cell deletion,GO:0002910,IS_A,GO:0002908|GO:0002714|GO:0002869|GO:0002660
negative regulation of central B cell anergy,GO:0002915,IS_A,GO:0045578|GO:0002896|GO:0002914|GO:0002671
positive regulation of central B cell anergy,GO:0002916,IS_A,GO:0002897|GO:0002914|GO:0045579|GO:0002672
negative regulation of peripheral B cell anergy,GO:0002918,IS_A,GO:0002713|GO:0002659|GO:0002671|GO:0002917
positive regulation of peripheral B cell anergy,GO:0002919,IS_A,GO:0002917|GO:0002672|GO:0002660|GO:0002714
negative regulation of heart induction by canonical Wnt signaling pathway,GO:0003136,IS_A,GO:0100012|GO:1901320|GO:0061316|GO:0009997
negative regulation of Wnt signaling pathway involved in heart development,GO:0003308,IS_A,GO:0003307|GO:0030178|GO:0051241|GO:0051093
aminoglycan biosynthetic process,GO:0006023,IS_A,GO:0006022|GO:1901137|GO:1901566|GO:0009059
aminoglycan catabolic process,GO:0006026,IS_A,GO:0009057|GO:0006022|GO:1901136|GO:1901565
N-acetylneuraminate metabolic process,GO:0006054,IS_A,GO:0006040|GO:1901564|GO:0043603|GO:0019752
regulation of sperm capacitation,GO:1902490,IS_A,GO:1903429|GO:2000241|GO:0051239|GO:0043900
negative regulation of signal transduction involved in mitotic G2 DNA damage checkpoint,GO:1902505,IS_A,GO:1904290|GO:1902504|GO:1902532|GO:0010971
response to 4'-epidoxorubicin,GO:1902522,IS_A,GO:1901654|GO:1901698|GO:1903416|GO:0097305
negative regulation of 1-phosphatidyl-1D-myo-inositol 4,GO:1902642,IS_A,GO:0031330|GO:0050995|GO:1903726|GO:1902641
aromatic primary alcohol biosynthetic process,GO:1902655,IS_A,GO:1902654|GO:1901362|GO:0034309|GO:0019438
negative regulation of RNA biosynthetic process,GO:1902679,IS_A,GO:0051253|GO:0031327|GO:0010558|GO:2001141
positive regulation of RNA biosynthetic process,GO:1902680,IS_A,GO:2001141|GO:0031328|GO:0051254|GO:0010557
6-sulfoquinovose(1-) catabolic process,GO:1902777,IS_A,GO:0044273|GO:1902776|GO:0016054|GO:1901136
negative regulation of root hair elongation,GO:1902891,IS_A,GO:0030308|GO:1903430|GO:1902890|GO:0048640
positive regulation of root hair elongation,GO:1902892,IS_A,GO:1902890|GO:1903431|GO:0030307|GO:0048639
positive regulation of mating projection assembly,GO:1902917,IS_A,GO:0051094|GO:0031383|GO:0120034|GO:2000243
negative regulation of intracellular calcium activated chloride channel activity,GO:1902939,IS_A,GO:1902938|GO:0010360|GO:2001226|GO:1903796
negative regulation of voltage-gated chloride channel activity,GO:1902942,IS_A,GO:1903796|GO:1902941|GO:0010360|GO:2001226
negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,GO:1902960,IS_A,GO:1902959|GO:0010951|GO:1905246|GO:1902992
positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,GO:1902961,IS_A,GO:0010950|GO:1905247|GO:1902993|GO:1902959
cellular response to differentiation-inducing factor 1,GO:1903014,IS_A,GO:1903013|GO:0071407|GO:1901655|GO:0071362
positive regulation of ascospore-type prospore membrane formation,GO:1903024,IS_A,GO:0075296|GO:0051130|GO:0044089|GO:1903023
negative regulation of chondrocyte hypertrophy,GO:1903042,IS_A,GO:0030308|GO:1903041|GO:0048640|GO:0061182
positive regulation of chondrocyte hypertrophy,GO:1903043,IS_A,GO:0030307|GO:1903041|GO:0048639|GO:1902761
negative regulation of protein lipidation,GO:1903060,IS_A,GO:1903059|GO:0031400|GO:0050748|GO:2000113
pyridoxal transmembrane transport,GO:1903090,IS_A,GO:0035461|GO:0098656|GO:0031920|GO:0098655
pyridoxamine transmembrane transport,GO:1903091,IS_A,GO:0031922|GO:0035461|GO:0098655|GO:0098656
negative regulation of CENP-A containing nucleosome assembly,GO:1903098,IS_A,GO:0045798|GO:0031333|GO:1903097|GO:1900050
positive regulation of CENP-A containing nucleosome assembly,GO:1903099,IS_A,GO:0031334|GO:1903097|GO:0045799|GO:1900051
negative regulation of insulin receptor signaling pathway involved in determination of adult lifespan,GO:1903105,IS_A,GO:0051093|GO:1903104|GO:0051241|GO:0046627
positive regulation of insulin receptor signaling pathway involved in determination of adult lifespan,GO:1903106,IS_A,GO:0051240|GO:1903104|GO:0046628|GO:0051094
negative regulation of vitellogenesis,GO:1903187,IS_A,GO:2000242|GO:0051241|GO:1903186|GO:0051129
positive regulation of vitellogenesis,GO:1903188,IS_A,GO:0051130|GO:2000243|GO:1903186|GO:0051240
negative regulation of glutamate secretion,GO:1903295,IS_A,GO:0014050|GO:1903294|GO:0051967|GO:0046929
positive regulation of glutamate secretion,GO:1903296,IS_A,GO:0051968|GO:1903294|GO:0014049|GO:0001956
regulation of meiotic DNA double-strand break formation,GO:1903341,IS_A,GO:2000241|GO:0010564|GO:0060255|GO:0019219
L-ornithine transmembrane transport,GO:1903352,IS_A,GO:0015822|GO:1902475|GO:0015807|GO:0098655
negative regulation of cellular protein catabolic process,GO:1903363,IS_A,GO:0042177|GO:0032269|GO:0031330|GO:1903362
positive regulation of cellular protein catabolic process,GO:1903364,IS_A,GO:0032270|GO:1903362|GO:0031331|GO:0045732
